TDP,V_air,k_tim,T_ambient,s_f,Re,Nu,h_conv,flow_regime,A_fin,A_base_convection,A_total,R_conv,R_tim,R_hs,R_total,T_j
30.0,1.0,3.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.0141093474426807,0.172732272067985,0.372732272067985,36.18196816
30.0,1.0,4.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.0105820105820105,0.169204935207315,0.369204935207315,36.07614806
30.0,1.0,5.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00846560846560846,0.167088533090912,0.367088533090912,36.01265599
30.0,1.0,6.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00705467372134038,0.165677598346644,0.365677598346644,35.97032795
30.0,1.0,7.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00604686318972033,0.164669787815024,0.364669787815024,35.94009363
30.0,1.0,8.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00529100529100529,0.163913929916309,0.363913929916309,35.9174179
30.0,1.0,9.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00470311581422692,0.163326040439531,0.363326040439531,35.89978121
30.0,1.0,10.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00423280423280423,0.162855728858108,0.362855728858108,35.88567187
30.0,1.0,11.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00384800384800384,0.162470928473308,0.362470928473308,35.87412785
30.0,1.0,12.0,25.0,0.00115254237288135,73.41034222,2.048014085,23.2780895,laminar,0.264703728813559,0.00612,0.270823728813559,0.158622924625304,0.00352733686067019,0.162150261485974,0.362150261485974,35.86450784
30.0,1.5,1.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.0423280423280423,0.180897930540046,0.380897930540046,36.42693792
30.0,1.5,2.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.0211640211640211,0.159733909376025,0.359733909376025,35.79201728
30.0,1.5,3.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.0141093474426807,0.152679235654685,0.352679235654685,35.58037707
30.0,1.5,4.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.0105820105820105,0.149151898794014,0.349151898794015,35.47455696
30.0,1.5,5.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00846560846560846,0.147035496677612,0.347035496677612,35.4110649
30.0,1.5,6.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00705467372134038,0.145624561933344,0.345624561933344,35.36873686
30.0,1.5,7.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00604686318972033,0.144616751401724,0.344616751401724,35.33850254
30.0,1.5,8.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00529100529100529,0.143860893503009,0.343860893503009,35.31582681
30.0,1.5,9.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00470311581422692,0.143273004026231,0.343273004026231,35.29819012
30.0,1.5,10.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00423280423280423,0.142802692444808,0.342802692444808,35.28408077
30.0,1.5,11.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00384800384800384,0.142417892060008,0.342417892060008,35.27253676
30.0,1.5,12.0,25.0,0.00115254237288135,110.1155133,2.344390892,26.64676059,laminar,0.264703728813559,0.00612,0.270823728813559,0.138569888212004,0.00352733686067019,0.142097225072674,0.342097225072674,35.26291675
30.0,2.0,1.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.0423280423280423,0.168227141036282,0.368227141036282,36.04681423
30.0,2.0,2.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.0211640211640211,0.147063119872261,0.347063119872261,35.4118936
30.0,2.0,3.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.0141093474426807,0.140008446150921,0.340008446150921,35.20025338
30.0,2.0,4.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.0105820105820105,0.13648110929025,0.336481109290251,35.09443328
30.0,2.0,5.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00846560846560846,0.134364707173848,0.334364707173848,35.03094122
30.0,2.0,6.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00705467372134038,0.13295377242958,0.33295377242958,34.98861317
30.0,2.0,7.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00604686318972033,0.13194596189796,0.33194596189796,34.95837886
30.0,2.0,8.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00529100529100529,0.131190103999245,0.331190103999245,34.93570312
30.0,2.0,9.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00470311581422692,0.130602214522467,0.330602214522467,34.91806644
30.0,2.0,10.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00423280423280423,0.130131902941044,0.330131902941044,34.90395709
30.0,2.0,11.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00384800384800384,0.129747102556244,0.329747102556244,34.89241308
30.0,2.0,12.0,25.0,0.00115254237288135,146.8206844,2.580336056,29.32855497,laminar,0.264703728813559,0.00612,0.270823728813559,0.12589909870824,0.00352733686067019,0.12942643556891,0.32942643556891,34.88279307
30.0,2.5,1.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.0423280423280423,0.159202412473258,0.359202412473258,35.77607237
30.0,2.5,2.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.0211640211640211,0.138038391309237,0.338038391309237,35.14115174
30.0,2.5,3.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.0141093474426807,0.130983717587897,0.330983717587897,34.92951153
30.0,2.5,4.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.0105820105820105,0.127456380727226,0.327456380727226,34.82369142
30.0,2.5,5.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00846560846560846,0.125339978610824,0.325339978610824,34.76019936
30.0,2.5,6.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00705467372134038,0.123929043866556,0.323929043866556,34.71787132
30.0,2.5,7.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00604686318972033,0.122921233334936,0.322921233334936,34.687637
30.0,2.5,8.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00529100529100529,0.122165375436221,0.322165375436221,34.66496126
30.0,2.5,9.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00470311581422692,0.121577485959443,0.321577485959443,34.64732458
30.0,2.5,10.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00423280423280423,0.12110717437802,0.32110717437802,34.63321523
30.0,2.5,11.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00384800384800384,0.12072237399322,0.32072237399322,34.62167122
30.0,2.5,12.0,25.0,0.00115254237288135,183.5258556,2.779582756,31.59322811,laminar,0.264703728813559,0.00612,0.270823728813559,0.116874370145216,0.00352733686067019,0.120401707005886,0.320401707005886,34.61205121
30.0,3.0,1.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.0423280423280423,0.152311035487468,0.352311035487468,35.56933106
30.0,3.0,2.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.0211640211640211,0.131147014323446,0.331147014323446,34.93441043
30.0,3.0,3.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.0141093474426807,0.124092340602106,0.324092340602106,34.72277022
30.0,3.0,4.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.0105820105820105,0.120565003741436,0.320565003741436,34.61695011
30.0,3.0,5.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00846560846560846,0.118448601625034,0.318448601625034,34.55345805
30.0,3.0,6.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00705467372134038,0.117037666880766,0.317037666880766,34.51113001
30.0,3.0,7.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00604686318972033,0.116029856349146,0.316029856349146,34.48089569
30.0,3.0,8.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00529100529100529,0.115273998450431,0.315273998450431,34.45821995
30.0,3.0,9.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00470311581422692,0.114686108973652,0.314686108973652,34.44058327
30.0,3.0,10.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00423280423280423,0.11421579739223,0.31421579739223,34.42647392
30.0,3.0,11.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00384800384800384,0.113830997007429,0.313830997007429,34.41492991
30.0,3.0,12.0,25.0,0.00115254237288135,220.2310267,2.953747434,33.57281458,laminar,0.264703728813559,0.00612,0.270823728813559,0.109982993159425,0.00352733686067019,0.113510330020095,0.313510330020096,34.4053099
30.0,3.5,1.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.0423280423280423,0.146802454963035,0.346802454963035,35.40407365
30.0,3.5,2.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.0211640211640211,0.125638433799014,0.325638433799014,34.76915301
30.0,3.5,3.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.0141093474426807,0.118583760077674,0.318583760077674,34.5575128
30.0,3.5,4.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.0105820105820105,0.115056423217004,0.315056423217004,34.4516927
30.0,3.5,5.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00846560846560846,0.112940021100602,0.312940021100602,34.38820063
30.0,3.5,6.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00705467372134038,0.111529086356333,0.311529086356334,34.34587259
30.0,3.5,7.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00604686318972033,0.110521275824713,0.310521275824713,34.31563827
30.0,3.5,8.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00529100529100529,0.109765417925998,0.309765417925998,34.29296254
30.0,3.5,9.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00470311581422692,0.10917752844922,0.30917752844922,34.27532585
30.0,3.5,10.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00423280423280423,0.108707216867797,0.308707216867797,34.26121651
30.0,3.5,11.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00384800384800384,0.108322416482997,0.308322416482997,34.24967249
30.0,3.5,12.0,25.0,0.00115254237288135,256.9361978,3.109488492,35.34299494,laminar,0.264703728813559,0.00612,0.270823728813559,0.104474412634993,0.00352733686067019,0.108001749495663,0.308001749495663,34.24005248
30.0,4.0,1.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.0423280423280423,0.142254223193696,0.342254223193696,35.2676267
30.0,4.0,2.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.0211640211640211,0.121090202029675,0.321090202029675,34.63270606
30.0,4.0,3.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.0141093474426807,0.114035528308335,0.314035528308335,34.42106585
30.0,4.0,4.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.0105820105820105,0.110508191447665,0.310508191447665,34.31524574
30.0,4.0,5.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00846560846560846,0.108391789331262,0.308391789331263,34.25175368
30.0,4.0,6.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00705467372134038,0.106980854586994,0.306980854586994,34.20942564
30.0,4.0,7.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00604686318972033,0.105973044055374,0.305973044055374,34.17919132
30.0,4.0,8.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00529100529100529,0.105217186156659,0.305217186156659,34.15651558
30.0,4.0,9.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00470311581422692,0.104629296679881,0.304629296679881,34.1388789
30.0,4.0,10.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00423280423280423,0.104158985098458,0.304158985098458,34.12476955
30.0,4.0,11.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00384800384800384,0.103774184713658,0.303774184713658,34.11322554
30.0,4.0,12.0,25.0,0.00115254237288135,293.6413689,3.251019713,36.95166377,laminar,0.264703728813559,0.00612,0.270823728813559,0.0999261808656544,0.00352733686067019,0.103453517726324,0.303453517726324,34.10360553
30.0,4.5,1.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.0423280423280423,0.138407036605342,0.338407036605342,35.1522111
30.0,4.5,2.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.0211640211640211,0.117243015441321,0.317243015441321,34.51729046
30.0,4.5,3.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.0141093474426807,0.110188341719981,0.310188341719981,34.30565025
30.0,4.5,4.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.0105820105820105,0.10666100485931,0.30666100485931,34.19983015
30.0,4.5,5.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00846560846560846,0.104544602742908,0.304544602742908,34.13633808
30.0,4.5,6.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00705467372134038,0.10313366799864,0.30313366799864,34.09401004
30.0,4.5,7.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00604686318972033,0.10212585746702,0.30212585746702,34.06377572
30.0,4.5,8.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00529100529100529,0.101369999568305,0.301369999568305,34.04109999
30.0,4.5,9.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00470311581422692,0.100782110091527,0.300782110091527,34.0234633
30.0,4.5,10.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00423280423280423,0.100311798510104,0.300311798510104,34.00935396
30.0,4.5,11.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00384800384800384,0.0999269981253042,0.299926998125304,33.99780994
30.0,4.5,12.0,25.0,0.00115254237288135,330.34654,3.381196757,38.43127902,laminar,0.264703728813559,0.00612,0.270823728813559,0.0960789942773003,0.00352733686067019,0.0996063311379705,0.29960633113797,33.98818993
30.0,5.0,1.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.0423280423280423,0.13509129138636,0.33509129138636,35.05273874
30.0,5.0,2.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.0211640211640211,0.113927270222339,0.313927270222339,34.41781811
30.0,5.0,3.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.0141093474426807,0.106872596500999,0.306872596500999,34.2061779
30.0,5.0,4.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.0105820105820105,0.103345259640329,0.303345259640329,34.10035779
30.0,5.0,5.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00846560846560846,0.101228857523927,0.301228857523927,34.03686573
30.0,5.0,6.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00705467372134038,0.0998179227796589,0.299817922779658,33.99453768
30.0,5.0,7.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00604686318972033,0.0988101122480388,0.298810112248038,33.96430337
30.0,5.0,8.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00529100529100529,0.0980542543493238,0.298054254349323,33.94162763
30.0,5.0,9.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00470311581422692,0.0974663648725454,0.297466364872545,33.92399095
30.0,5.0,10.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00423280423280423,0.0969960532911227,0.296996053291122,33.9098816
30.0,5.0,11.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00384800384800384,0.0966112529063223,0.296611252906322,33.89833759
30.0,5.0,12.0,25.0,0.00115254237288135,367.0517111,3.502054824,39.80497313,laminar,0.264703728813559,0.00612,0.270823728813559,0.0927632490583185,0.00352733686067019,0.0962905859189887,0.296290585918988,33.88871758
30.0,5.5,1.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.0423280423280423,0.132190520224662,0.332190520224662,34.96571561
30.0,5.5,2.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.0211640211640211,0.111026499060641,0.311026499060641,34.33079497
30.0,5.5,3.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.0141093474426807,0.103971825339301,0.303971825339301,34.11915476
30.0,5.5,4.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.0105820105820105,0.100444488478631,0.300444488478631,34.01333465
30.0,5.5,5.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.00846560846560846,0.0983280863622288,0.298328086362228,33.94984259
30.0,5.5,6.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.00705467372134038,0.0969171516179608,0.29691715161796,33.90751455
30.0,5.5,7.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.00604686318972033,0.0959093410863407,0.29590934108634,33.87728023
30.0,5.5,8.0,25.0,0.00115254237288135,403.7568822,3.615101558,41.08988226,laminar,0.264703728813559,0.00612,0.270823728813559,0.0898624778966204,0.00529100529100529,0.0951534831876257,0.295153483187625,33.8546045
