TDP,V_air,k_tim,T_ambient,s_f,Re,Nu,h_conv,flow_regime,A_fin,A_base_convection,A_total,R_conv,R_tim,R_hs,R_total,T_j
30.0,1.0,7.0,25.0,0.001152542372881356,73.41034222174244,2.048014084892021,23.278089503132986,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1586229246253045,0.006046863189720333,0.16466978781502484,0.36466978781502485,35.94009363445075
30.0,1.0,8.0,25.0,0.001152542372881356,73.41034222174244,2.048014084892021,23.278089503132986,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1586229246253045,0.005291005291005292,0.1639139299163098,0.3639139299163098,35.917417897489294
30.0,1.0,9.0,25.0,0.001152542372881356,73.41034222174244,2.048014084892021,23.278089503132986,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1586229246253045,0.004703115814226925,0.16332604043953142,0.36332604043953143,35.899781213185946
30.0,1.0,10.0,25.0,0.001152542372881356,73.41034222174244,2.048014084892021,23.278089503132986,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1586229246253045,0.004232804232804233,0.16285572885810873,0.36285572885810874,35.88567186574326
30.0,1.0,11.0,25.0,0.001152542372881356,73.41034222174244,2.048014084892021,23.278089503132986,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1586229246253045,0.003848003848003848,0.16247092847330835,0.36247092847330836,35.87412785419925
30.0,1.0,12.0,25.0,0.001152542372881356,73.41034222174244,2.048014084892021,23.278089503132986,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1586229246253045,0.0035273368606701942,0.1621502614859747,0.36215026148597473,35.864507844579244
30.0,1.5,1.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.04232804232804233,0.1808979305400467,0.3808979305400467,36.4269379162014
30.0,1.5,2.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.021164021164021166,0.15973390937602552,0.35973390937602556,35.79201728128076
30.0,1.5,3.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.014109347442680777,0.15267923565468514,0.3526792356546852,35.580377069640555
30.0,1.5,4.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.010582010582010583,0.14915189879401494,0.349151898794015,35.47455696382045
30.0,1.5,5.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.008465608465608466,0.14703549667761281,0.3470354966776128,35.411064900328384
30.0,1.5,6.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.0070546737213403885,0.14562456193334475,0.3456245619333448,35.36873685800035
30.0,1.5,7.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.006046863189720333,0.1446167514017247,0.3446167514017247,35.33850254205174
30.0,1.5,8.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.005291005291005292,0.14386089350300965,0.34386089350300963,35.31582680509029
30.0,1.5,9.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.004703115814226925,0.14327300402623128,0.3432730040262313,35.29819012078694
30.0,1.5,10.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.004232804232804233,0.1428026924448086,0.3428026924448086,35.28408077334426
30.0,1.5,11.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.003848003848003848,0.1424178920600082,0.3424178920600082,35.27253676180025
30.0,1.5,12.0,25.0,0.001152542372881356,110.11551333261365,2.3443908919257255,26.646760593667544,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.13856988821200436,0.0035273368606701942,0.14209722507267455,0.3420972250726746,35.26291675218024
30.0,2.0,1.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.04232804232804233,0.1682271410362827,0.36822714103628273,36.04681423108848
30.0,2.0,2.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.021164021164021166,0.14706311987226153,0.34706311987226157,35.41189359616784
30.0,2.0,3.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.014109347442680777,0.14000844615092115,0.3400084461509212,35.200253384527635
30.0,2.0,4.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.010582010582010583,0.13648110929025095,0.336481109290251,35.09443327870753
30.0,2.0,5.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.008465608465608466,0.13436470717384882,0.3343647071738488,35.030941215215464
30.0,2.0,6.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.0070546737213403885,0.13295377242958076,0.3329537724295808,34.988613172887426
30.0,2.0,7.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.006046863189720333,0.1319459618979607,0.3319459618979607,34.95837885693882
30.0,2.0,8.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.005291005291005292,0.13119010399924566,0.33119010399924564,34.93570311997737
30.0,2.0,9.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.004703115814226925,0.13060221452246729,0.3306022145224673,34.91806643567402
30.0,2.0,10.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.004232804232804233,0.1301319029410446,0.3301319029410446,34.90395708823134
30.0,2.0,11.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.003848003848003848,0.12974710255624422,0.32974710255624423,34.892413076687326
30.0,2.0,12.0,25.0,0.001152542372881356,146.82068444348488,2.5803360560366433,29.32855496633414,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.12589909870824037,0.0035273368606701942,0.12942643556891056,0.3294264355689106,34.88279306706732
30.0,2.5,1.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.04232804232804233,0.15920241247325864,0.3592024124732587,35.77607237419776
30.0,2.5,2.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.021164021164021166,0.13803839130923748,0.3380383913092375,35.14115173927713
30.0,2.5,3.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.014109347442680777,0.1309837175878971,0.33098371758789713,34.92951152763691
30.0,2.5,4.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.010582010582010583,0.1274563807272269,0.32745638072722694,34.823691421816804
30.0,2.5,5.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.008465608465608466,0.12533997861082477,0.32533997861082475,34.76019935832474
30.0,2.5,6.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.0070546737213403885,0.12392904386655669,0.3239290438665567,34.7178713159967
30.0,2.5,7.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.006046863189720333,0.12292123333493664,0.32292123333493666,34.6876370000481
30.0,2.5,8.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.005291005291005292,0.1221653754362216,0.3221653754362216,34.664961263086646
30.0,2.5,9.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.004703115814226925,0.12157748595944323,0.32157748595944324,34.6473245787833
30.0,2.5,10.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.004232804232804233,0.12110717437802053,0.32110717437802055,34.633215231340614
30.0,2.5,11.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.003848003848003848,0.12072237399322015,0.3207223739932202,34.6216712197966
30.0,2.5,12.0,25.0,0.001152542372881356,183.5258555543561,2.7795827555326995,31.593228113988573,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1168743701452163,0.0035273368606701942,0.1204017070058865,0.3204017070058865,34.612051210176595
30.0,3.0,1.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.04232804232804233,0.15231103548746813,0.3523110354874681,35.569331064624045
30.0,3.0,2.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.021164021164021166,0.13114701432344697,0.33114701432344695,34.934410429703405
30.0,3.0,3.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.014109347442680777,0.12409234060210657,0.32409234060210657,34.7227702180632
30.0,3.0,4.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.010582010582010583,0.12056500374143637,0.32056500374143637,34.61695011224309
30.0,3.0,5.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.008465608465608466,0.11844860162503426,0.3184486016250343,34.553458048751025
30.0,3.0,6.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.0070546737213403885,0.11703766688076618,0.3170376668807662,34.51113000642299
30.0,3.0,7.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.006046863189720333,0.11602985634914613,0.31602985634914615,34.480895690474384
30.0,3.0,8.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.005291005291005292,0.11527399845043108,0.3152739984504311,34.45821995351293
30.0,3.0,9.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.004703115814226925,0.11468610897365272,0.31468610897365273,34.44058326920958
30.0,3.0,10.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.004232804232804233,0.11421579739223002,0.31421579739223005,34.4264739217669
30.0,3.0,11.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.003848003848003848,0.11383099700742964,0.31383099700742967,34.41492991022289
30.0,3.0,12.0,25.0,0.001152542372881356,220.2310266652273,2.953747433919038,33.572814583470944,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.1099829931594258,0.0035273368606701942,0.11351033002009599,0.313510330020096,34.40530990060288
30.0,3.5,1.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.04232804232804233,0.1468024549630359,0.3468024549630359,35.40407364889108
30.0,3.5,2.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.021164021164021166,0.12563843379901474,0.32563843379901475,34.76915301397044
30.0,3.5,3.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.014109347442680777,0.11858376007767435,0.31858376007767436,34.55751280233023
30.0,3.5,4.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.010582010582010583,0.11505642321700416,0.31505642321700417,34.45169269651012
30.0,3.5,5.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.008465608465608466,0.11294002110060204,0.31294002110060204,34.38820063301806
30.0,3.5,6.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.0070546737213403885,0.11152908635633396,0.311529086356334,34.34587259069002
30.0,3.5,7.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.006046863189720333,0.11052127582471391,0.3105212758247139,34.31563827474142
30.0,3.5,8.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.005291005291005292,0.10976541792599886,0.3097654179259989,34.292962537779964
30.0,3.5,9.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.004703115814226925,0.1091775284492205,0.30917752844922053,34.275325853476616
30.0,3.5,10.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.004232804232804233,0.1087072168677978,0.3087072168677978,34.26121650603393
30.0,3.5,11.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.003848003848003848,0.10832241648299742,0.3083224164829974,34.24967249448992
30.0,3.5,12.0,25.0,0.001152542372881356,256.93619777609854,3.1094884922145694,35.34299493577413,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.10447441263499357,0.0035273368606701942,0.10800174949566377,0.3080017494956638,34.24005248486991
30.0,4.0,1.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.04232804232804233,0.14225422319369682,0.3422542231936968,35.267626695810904
30.0,4.0,2.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.021164021164021166,0.12109020202967564,0.32109020202967564,34.63270606089027
30.0,4.0,3.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.014109347442680777,0.11403552830833526,0.31403552830833525,34.421065849250056
30.0,4.0,4.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.010582010582010583,0.11050819144766506,0.31050819144766506,34.315245743429955
30.0,4.0,5.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.008465608465608466,0.10839178933126295,0.308391789331263,34.25175367993789
30.0,4.0,6.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.0070546737213403885,0.10698085458699487,0.30698085458699487,34.20942563760985
30.0,4.0,7.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.006046863189720333,0.10597304405537482,0.30597304405537484,34.17919132166124
30.0,4.0,8.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.005291005291005292,0.10521718615665977,0.30521718615665977,34.15651558469979
30.0,4.0,9.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.004703115814226925,0.10462929667988141,0.3046292966798814,34.13887890039644
30.0,4.0,10.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.004232804232804233,0.10415898509845871,0.30415898509845873,34.124769552953765
30.0,4.0,11.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.003848003848003848,0.10377418471365833,0.30377418471365836,34.11322554140975
30.0,4.0,12.0,25.0,0.001152542372881356,293.64136888696976,3.251019712803284,36.951663765083204,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09992618086565448,0.0035273368606701942,0.10345351772632468,0.3034535177263247,34.10360553178974
30.0,4.5,1.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.04232804232804233,0.1384070366053427,0.3384070366053427,35.15221109816028
30.0,4.5,2.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.021164021164021166,0.11724301544132153,0.31724301544132155,34.51729046323965
30.0,4.5,3.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.014109347442680777,0.11018834171998114,0.31018834171998116,34.30565025159943
30.0,4.5,4.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.010582010582010583,0.10666100485931095,0.30666100485931097,34.19983014577933
30.0,4.5,5.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.008465608465608466,0.10454460274290883,0.30454460274290884,34.13633808228727
30.0,4.5,6.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.0070546737213403885,0.10313366799864075,0.3031336679986408,34.09401003995922
30.0,4.5,7.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.006046863189720333,0.1021258574670207,0.3021258574670207,34.063775724010625
30.0,4.5,8.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.005291005291005292,0.10136999956830565,0.3013699995683057,34.04109998704917
30.0,4.5,9.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.004703115814226925,0.1007821100915273,0.30078211009152733,34.023463302745824
30.0,4.5,10.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.004232804232804233,0.10031179851010459,0.3003117985101046,34.00935395530314
30.0,4.5,11.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.003848003848003848,0.09992699812530421,0.2999269981253042,33.99780994375912
30.0,4.5,12.0,25.0,0.001152542372881356,330.3465399978409,3.381196756512479,38.43127901630139,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09607899427730036,0.0035273368606701942,0.09960633113797056,0.2996063311379706,33.988189934139115
30.0,5.0,1.0,25.0,0.001152542372881356,367.0517111087122,3.5020548236204436,39.80497313494472,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09276324905831854,0.04232804232804233,0.13509129138636086,0.33509129138636085,35.05273874159083
30.0,5.0,2.0,25.0,0.001152542372881356,367.0517111087122,3.5020548236204436,39.80497313494472,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09276324905831854,0.021164021164021166,0.1139272702223397,0.3139272702223397,34.41781810667019
30.0,5.0,3.0,25.0,0.001152542372881356,367.0517111087122,3.5020548236204436,39.80497313494472,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09276324905831854,0.014109347442680777,0.10687259650099931,0.3068725965009993,34.20617789502998
30.0,5.0,4.0,25.0,0.001152542372881356,367.0517111087122,3.5020548236204436,39.80497313494472,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09276324905831854,0.010582010582010583,0.10334525964032912,0.3033452596403291,34.10035778920987
30.0,5.0,5.0,25.0,0.001152542372881356,367.0517111087122,3.5020548236204436,39.80497313494472,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09276324905831854,0.008465608465608466,0.101228857523927,0.30122885752392703,34.03686572571781
30.0,5.0,6.0,25.0,0.001152542372881356,367.0517111087122,3.5020548236204436,39.80497313494472,laminar,0.2647037288135593,0.00612,0.2708237288135593,0.09276324905831854,0.0070546737213403885,0.09981792277965892,0.2998179227796589,33.994537683389765
